"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2022,"Richmond City Public Schools","Miles Jones Elementary","Academic Achievement - Science","All Students",SCH,31,,,,,
2022,"Richmond City Public Schools","Oak Grove/Bellemeade Elementary","Academic Achievement - Science","All Students",SCH,31,,,,,
2022,"Richmond City Public Schools","Open High","Academic Achievement - Science","All Students",SCH,85,,,,,
2022,"Richmond City Public Schools","Overby-Sheppard Elementary","Academic Achievement - Science","All Students",SCH,33,,,,,
2022,"Richmond City Public Schools","Patrick Henry School Of Science And Arts","Academic Achievement - Science","All Students",SCH,55,,,,,
2022,"Richmond City Public Schools","Richmond Career Education and Employment Charter School","Academic Achievement - Science","All Students",SCH,<,,,,,
2022,"Richmond City Public Schools","Richmond Community High","Academic Achievement - Science","All Students",SCH,95,,,,,
2022,"Richmond City Public Schools","Richmond High School for the Arts","Academic Achievement - Science","All Students",SCH,18,,,,,
2022,"Richmond City Public Schools","Richmond Success Academy","Academic Achievement - Science","All Students",SCH,7,,,,,
2022,"Richmond City Public Schools","River City Middle","Academic Achievement - Science","All Students",SCH,20,,,,,
2022,"Richmond City Public Schools","Southampton Elementary","Academic Achievement - Science","All Students",SCH,41,,,,,
2022,"Richmond City Public Schools","Swansboro Elementary","Academic Achievement - Science","All Students",SCH,22,,,,,
2022,"Richmond City Public Schools","Thomas C. Boushall Middle","Academic Achievement - Science","All Students",SCH,23,,,,,
2022,"Richmond City Public Schools","Thomas H. Henderson Middle","Academic Achievement - Science","All Students",SCH,11,,,,,
2022,"Richmond City Public Schools","Thomas Jefferson High","Academic Achievement - Science","All Students",SCH,47,,,,,
2022,"Richmond City Public Schools","Westover Hills Elementary","Academic Achievement - Science","All Students",SCH,31,,,,,
2022,"Richmond City Public Schools","William Fox Elementary","Academic Achievement - Science","All Students",SCH,64,,,,,
2022,"Richmond City Public Schools","Woodville Elementary","Academic Achievement - Science","All Students",SCH,20,,,,,
2022,"Richmond County Public Schools","Rappahannock High","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Richmond County Public Schools","Richmond County Elementary","Academic Achievement - Science","All Students",SCH,38,,,,,
2022,"Roanoke City Public Schools","Addison Aerospace Magnet Middle","Academic Achievement - Science","All Students",SCH,40,,,,,
2022,"Roanoke City Public Schools","Breckinridge Middle","Academic Achievement - Science","All Students",SCH,44,,,,,
2022,"Roanoke City Public Schools","Crystal Spring Elementary","Academic Achievement - Science","All Students",SCH,91,,,,,
2022,"Roanoke City Public Schools","Fairview Elementary","Academic Achievement - Science","All Students",SCH,45,,,,,
2022,"Roanoke City Public Schools","Fallon Park Elementary","Academic Achievement - Science","All Students",SCH,30,,,,,
2022,"Roanoke City Public Schools","Fishburn Park Elementary","Academic Achievement - Science","All Students",SCH,60,,,,,
2022,"Roanoke City Public Schools","Garden City Elementary","Academic Achievement - Science","All Students",SCH,50,,,,,
2022,"Roanoke City Public Schools","Grandin Court Elementary","Academic Achievement - Science","All Students",SCH,80,,,,,
2022,"Roanoke City Public Schools","Highland Park Elementary","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Roanoke City Public Schools","Hurt Park Elementary","Academic Achievement - Science","All Students",SCH,35,,,,,
2022,"Roanoke City Public Schools","James Madison Middle","Academic Achievement - Science","All Students",SCH,60,,,,,
2022,"Roanoke City Public Schools","John P. Fishwick Middle","Academic Achievement - Science","All Students",SCH,55,,,,,
2022,"Roanoke City Public Schools","Lincoln Terrace Elementary","Academic Achievement - Science","All Students",SCH,24,,,,,
2022,"Roanoke City Public Schools","Monterey Elementary","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Roanoke City Public Schools","Morningside Elementary","Academic Achievement - Science","All Students",SCH,54,,,,,
2022,"Roanoke City Public Schools","Patrick Henry High","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Roanoke City Public Schools","Preston Park Elementary","Academic Achievement - Science","All Students",SCH,57,,,,,
2022,"Roanoke City Public Schools","Roanoke Academy For Mathematics & Science Elementary","Academic Achievement - Science","All Students",SCH,25,,,,,
2022,"Roanoke City Public Schools","Round Hill Elementary","Academic Achievement - Science","All Students",SCH,33,,,,,
2022,"Roanoke City Public Schools","Virginia Heights Elementary","Academic Achievement - Science","All Students",SCH,33,,,,,
2022,"Roanoke City Public Schools","Wasena Elementary","Academic Achievement - Science","All Students",SCH,81,,,,,
2022,"Roanoke City Public Schools","Westside Elementary","Academic Achievement - Science","All Students",SCH,21,,,,,
2022,"Roanoke City Public Schools","William Fleming High","Academic Achievement - Science","All Students",SCH,61,,,,,
2022,"Roanoke City Public Schools","Woodrow Wilson Middle","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Roanoke County Public Schools","Back Creek Elementary","Academic Achievement - Science","All Students",SCH,90,,,,,
2022,"Roanoke County Public Schools","Bonsack Elementary","Academic Achievement - Science","All Students",SCH,93,,,,,
2022,"Roanoke County Public Schools","Burlington Elementary","Academic Achievement - Science","All Students",SCH,50,,,,,
2022,"Roanoke County Public Schools","Cave Spring Elementary","Academic Achievement - Science","All Students",SCH,90,,,,,
2022,"Roanoke County Public Schools","Cave Spring High","Academic Achievement - Science","All Students",SCH,87,,,,,
2022,"Roanoke County Public Schools","Cave Spring Middle","Academic Achievement - Science","All Students",SCH,82,,,,,
2022,"Roanoke County Public Schools","Clearbrook Elementary","Academic Achievement - Science","All Students",SCH,88,,,,,
2022,"Roanoke County Public Schools","Fort Lewis Elementary","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Roanoke County Public Schools","Glen Cove Elementary","Academic Achievement - Science","All Students",SCH,68,,,,,
2022,"Roanoke County Public Schools","Glenvar Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Roanoke County Public Schools","Glenvar High","Academic Achievement - Science","All Students",SCH,86,,,,,
2022,"Roanoke County Public Schools","Glenvar Middle","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Roanoke County Public Schools","Green Valley Elementary","Academic Achievement - Science","All Students",SCH,71,,,,,
2022,"Roanoke County Public Schools","Herman L. Horn Elementary","Academic Achievement - Science","All Students",SCH,79,,,,,
2022,"Roanoke County Public Schools","Hidden Valley High","Academic Achievement - Science","All Students",SCH,88,,,,,
2022,"Roanoke County Public Schools","Hidden Valley Middle","Academic Achievement - Science","All Students",SCH,81,,,,,
2022,"Roanoke County Public Schools","Mason's Cove Elementary","Academic Achievement - Science","All Students",SCH,87,,,,,
2022,"Roanoke County Public Schools","Mount Pleasant Elementary","Academic Achievement - Science","All Students",SCH,84,,,,,
2022,"Roanoke County Public Schools","Mountain View Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Roanoke County Public Schools","Northside High","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Roanoke County Public Schools","Northside Middle","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Roanoke County Public Schools","Oak Grove Elementary","Academic Achievement - Science","All Students",SCH,86,,,,,
2022,"Roanoke County Public Schools","Penn Forest Elementary","Academic Achievement - Science","All Students",SCH,88,,,,,
2022,"Roanoke County Public Schools","W.E. Cundiff Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Roanoke County Public Schools","William Byrd High","Academic Achievement - Science","All Students",SCH,80,,,,,
2022,"Roanoke County Public Schools","William Byrd Middle","Academic Achievement - Science","All Students",SCH,81,,,,,
2022,"Rockbridge County Public Schools","Central Elementary","Academic Achievement - Science","All Students",SCH,60,,,,,
2022,"Rockbridge County Public Schools","Fairfield Elementary","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Rockbridge County Public Schools","Maury River Middle","Academic Achievement - Science","All Students",SCH,71,,,,,
2022,"Rockbridge County Public Schools","Mountain View Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Rockbridge County Public Schools","Natural Bridge Elementary","Academic Achievement - Science","All Students",SCH,41,,,,,
2022,"Rockbridge County Public Schools","Rockbridge County High","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Rockingham County Public Schools","Broadway High","Academic Achievement - Science","All Students",SCH,71,,,,,
2022,"Rockingham County Public Schools","Cub Run Elementary","Academic Achievement - Science","All Students",SCH,51,,,,,
2022,"Rockingham County Public Schools","East Rockingham High","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Rockingham County Public Schools","Elkton Elementary","Academic Achievement - Science","All Students",SCH,50,,,,,
2022,"Rockingham County Public Schools","Elkton Middle","Academic Achievement - Science","All Students",SCH,53,,,,,
2022,"Rockingham County Public Schools","Fulks Run Elementary","Academic Achievement - Science","All Students",SCH,35,,,,,
2022,"Rockingham County Public Schools","J. Frank Hillyard Middle","Academic Achievement - Science","All Students",SCH,51,,,,,
2022,"Rockingham County Public Schools","John C. Myers Elementary","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Rockingham County Public Schools","John W. Wayland Elementary","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Rockingham County Public Schools","Lacey Spring Elementary","Academic Achievement - Science","All Students",SCH,39,,,,,
2022,"Rockingham County Public Schools","Linville-Edom Elementary","Academic Achievement - Science","All Students",SCH,61,,,,,
2022,"Rockingham County Public Schools","McGaheysville Elementary","Academic Achievement - Science","All Students",SCH,66,,,,,
2022,"Rockingham County Public Schools","Montevideo Middle","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Rockingham County Public Schools","Mountain View Elementary","Academic Achievement - Science","All Students",SCH,52,,,,,
2022,"Rockingham County Public Schools","Ottobine Elementary","Academic Achievement - Science","All Students",SCH,48,,,,,
2022,"Rockingham County Public Schools","Peak View Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Rockingham County Public Schools","Plains Elementary","Academic Achievement - Science","All Students",SCH,49,,,,,
2022,"Rockingham County Public Schools","Pleasant Valley Elementary","Academic Achievement - Science","All Students",SCH,44,,,,,
2022,"Rockingham County Public Schools","River Bend Elementary","Academic Achievement - Science","All Students",SCH,54,,,,,
2022,"Rockingham County Public Schools","South River Elementary","Academic Achievement - Science","All Students",SCH,61,,,,,
2022,"Rockingham County Public Schools","Spotswood High","Academic Achievement - Science","All Students",SCH,76,,,,,
2022,"Rockingham County Public Schools","Turner Ashby High","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Rockingham County Public Schools","Wilbur S. Pence Middle","Academic Achievement - Science","All Students",SCH,59,,,,,
2022,"Russell County Public Schools","Belfast Elementary","Academic Achievement - Science","All Students",SCH,100,,,,,
2022,"Russell County Public Schools","Castlewood Elementary","Academic Achievement - Science","All Students",SCH,68,,,,,
2022,"Russell County Public Schools","Castlewood High","Academic Achievement - Science","All Students",SCH,79,,,,,
2022,"Russell County Public Schools","Honaker Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Russell County Public Schools","Honaker High","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Russell County Public Schools","Lebanon High","Academic Achievement - Science","All Students",SCH,76,,,,,
2022,"Russell County Public Schools","Lebanon Middle","Academic Achievement - Science","All Students",SCH,72,,,,,
2022,"Salem City Public Schools","Andrew Lewis Middle","Academic Achievement - Science","All Students",SCH,74,,,,,
2022,"Salem City Public Schools","East Salem Elementary","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Salem City Public Schools","G.W. Carver Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Salem City Public Schools","Salem High","Academic Achievement - Science","All Students",SCH,84,,,,,
2022,"Salem City Public Schools","South Salem Elementary","Academic Achievement - Science","All Students",SCH,83,,,,,
2022,"Salem City Public Schools","West Salem Elementary","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Scott County Public Schools","Dungannon Elementary","Academic Achievement - Science","All Students",SCH,53,,,,,
2022,"Scott County Public Schools","Gate City High","Academic Achievement - Science","All Students",SCH,70,,,,,
2022,"Scott County Public Schools","Gate City Middle","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Scott County Public Schools","Hilton Elementary","Academic Achievement - Science","All Students",SCH,71,,,,,
2022,"Scott County Public Schools","Nickelsville Elementary","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Scott County Public Schools","Rye Cove High","Academic Achievement - Science","All Students",SCH,57,,,,,
2022,"Scott County Public Schools","Rye Cove Intermediate","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Scott County Public Schools","Shoemaker Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Scott County Public Schools","Twin Springs High","Academic Achievement - Science","All Students",SCH,66,,,,,
2022,"Scott County Public Schools","Weber City Elementary","Academic Achievement - Science","All Students",SCH,88,,,,,
2022,"Scott County Public Schools","Yuma Elementary","Academic Achievement - Science","All Students",SCH,55,,,,,
2022,"Shenandoah County Public Schools","Central High","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Shenandoah County Public Schools","North Fork Middle","Academic Achievement - Science","All Students",SCH,68,,,,,
2022,"Shenandoah County Public Schools","Peter Muhlenberg Middle","Academic Achievement - Science","All Students",SCH,50,,,,,
2022,"Shenandoah County Public Schools","Sandy Hook Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Shenandoah County Public Schools","Signal Knob Middle","Academic Achievement - Science","All Students",SCH,49,,,,,
2022,"Shenandoah County Public Schools","Stonewall Jackson High","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Shenandoah County Public Schools","Strasburg High","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Shenandoah County Public Schools","W.W. Robinson Elementary","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Smyth County Public Schools","Atkins Elementary","Academic Achievement - Science","All Students",SCH,58,,,,,
2022,"Smyth County Public Schools","Chilhowie Elementary","Academic Achievement - Science","All Students",SCH,60,,,,,
2022,"Smyth County Public Schools","Chilhowie High","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Smyth County Public Schools","Chilhowie Middle","Academic Achievement - Science","All Students",SCH,74,,,,,
2022,"Smyth County Public Schools","Marion Elementary","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Smyth County Public Schools","Marion Middle","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Smyth County Public Schools","Marion Senior High","Academic Achievement - Science","All Students",SCH,54,,,,,
2022,"Smyth County Public Schools","Northwood High","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Smyth County Public Schools","Northwood Middle","Academic Achievement - Science","All Students",SCH,70,,,,,
2022,"Smyth County Public Schools","Oak Point Elementary","Academic Achievement - Science","All Students",SCH,45,,,,,
2022,"Smyth County Public Schools","Rich Valley Elementary","Academic Achievement - Science","All Students",SCH,55,,,,,
2022,"Smyth County Public Schools","Saltville Elementary","Academic Achievement - Science","All Students",SCH,81,,,,,
2022,"Smyth County Public Schools","Sugar Grove Elementary","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Southampton County Public Schools","Capron Elementary","Academic Achievement - Science","All Students",SCH,72,,,,,
2022,"Southampton County Public Schools","Meherrin Elementary","Academic Achievement - Science","All Students",SCH,58,,,,,
2022,"Southampton County Public Schools","Nottoway Elementary","Academic Achievement - Science","All Students",SCH,59,,,,,
2022,"Southampton County Public Schools","Riverdale Elementary","Academic Achievement - Science","All Students",SCH,70,,,,,
2022,"Southampton County Public Schools","Southampton High","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Southampton County Public Schools","Southampton Middle","Academic Achievement - Science","All Students",SCH,71,,,,,
2022,"Spotsylvania County Public Schools","Battlefield Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Spotsylvania County Public Schools","Battlefield Middle","Academic Achievement - Science","All Students",SCH,51,,,,,
2022,"Spotsylvania County Public Schools","Berkeley Elementary","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Spotsylvania County Public Schools","Brock Road Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2022,"Spotsylvania County Public Schools","Cedar Forest Elementary","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Spotsylvania County Public Schools","Chancellor Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Spotsylvania County Public Schools","Chancellor High","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Spotsylvania County Public Schools","Chancellor Middle","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Spotsylvania County Public Schools","Courthouse Road Elementary","Academic Achievement - Science","All Students",SCH,80,,,,,
2022,"Spotsylvania County Public Schools","Courtland Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2022,"Spotsylvania County Public Schools","Courtland High","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Spotsylvania County Public Schools","Freedom Middle","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Spotsylvania County Public Schools","Harrison Road Elementary","Academic Achievement - Science","All Students",SCH,48,,,,,
2022,"Spotsylvania County Public Schools","Lee Hill Elementary","Academic Achievement - Science","All Students",SCH,70,,,,,
2022,"Spotsylvania County Public Schools","Livingston Elementary","Academic Achievement - Science","All Students",SCH,59,,,,,
2022,"Spotsylvania County Public Schools","Massaponax High","Academic Achievement - Science","All Students",SCH,71,,,,,
2022,"Spotsylvania County Public Schools","Ni River Middle","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Spotsylvania County Public Schools","Parkside Elementary","Academic Achievement - Science","All Students",SCH,55,,,,,
2022,"Spotsylvania County Public Schools","Post Oak Middle","Academic Achievement - Science","All Students",SCH,58,,,,,
2022,"Spotsylvania County Public Schools","Riverbend High ","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Spotsylvania County Public Schools","Riverview Elementary","Academic Achievement - Science","All Students",SCH,79,,,,,
2022,"Spotsylvania County Public Schools","Salem Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2022,"Spotsylvania County Public Schools","Smith Station Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Spotsylvania County Public Schools","Spotswood Elementary","Academic Achievement - Science","All Students",SCH,38,,,,,
2022,"Spotsylvania County Public Schools","Spotsylvania Elementary","Academic Achievement - Science","All Students",SCH,66,,,,,
2022,"Spotsylvania County Public Schools","Spotsylvania High","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Spotsylvania County Public Schools","Spotsylvania Middle","Academic Achievement - Science","All Students",SCH,59,,,,,
2022,"Spotsylvania County Public Schools","Thornburg Middle","Academic Achievement - Science","All Students",SCH,64,,,,,
2022,"Spotsylvania County Public Schools","Wilderness Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Stafford County Public Schools","Andrew G. Wright Middle","Academic Achievement - Science","All Students",SCH,66,,,,,
2022,"Stafford County Public Schools","Anne E. Moncure Elementary","Academic Achievement - Science","All Students",SCH,49,,,,,
2022,"Stafford County Public Schools","Anthony Burns Elementary","Academic Achievement - Science","All Students",SCH,57,,,,,
2022,"Stafford County Public Schools","Brooke Point High","Academic Achievement - Science","All Students",SCH,72,,,,,
2022,"Stafford County Public Schools","Colonial Forge High","Academic Achievement - Science","All Students",SCH,80,,,,,
2022,"Stafford County Public Schools","Conway Elementary","Academic Achievement - Science","All Students",SCH,39,,,,,
2022,"Stafford County Public Schools","Donald B. Dixon-Lyle R. Smith Middle","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Stafford County Public Schools","Edward E. Drew Jr. Middle","Academic Achievement - Science","All Students",SCH,53,,,,,
2022,"Stafford County Public Schools","Falmouth Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Stafford County Public Schools","Ferry Farm Elementary","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Stafford County Public Schools","Garrisonville Elementary","Academic Achievement - Science","All Students",SCH,86,,,,,
2022,"Stafford County Public Schools","Grafton Village Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2022,"Stafford County Public Schools","H.H. Poole Middle","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Stafford County Public Schools","Hampton Oaks Elementary","Academic Achievement - Science","All Students",SCH,68,,,,,
2022,"Stafford County Public Schools","Hartwood Elementary","Academic Achievement - Science","All Students",SCH,54,,,,,
2022,"Stafford County Public Schools","Kate Waller Barrett Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2022,"Stafford County Public Schools","Margaret Brent Elementary ","Academic Achievement - Science","All Students",SCH,76,,,,,
2022,"Stafford County Public Schools","Mountain View High ","Academic Achievement - Science","All Students",SCH,80,,,,,
2022,"Stafford County Public Schools","North Stafford High","Academic Achievement - Science","All Students",SCH,73,,,,,
2022,"Stafford County Public Schools","Park Ridge Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Stafford County Public Schools","Rockhill Elementary","Academic Achievement - Science","All Students",SCH,58,,,,,
2022,"Stafford County Public Schools","Rocky Run Elementary","Academic Achievement - Science","All Students",SCH,54,,,,,
2022,"Stafford County Public Schools","Rodney E. Thompson Middle","Academic Achievement - Science","All Students",SCH,74,,,,,
2022,"Stafford County Public Schools","Shirley C. Heim Middle","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Stafford County Public Schools","Stafford Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Stafford County Public Schools","Stafford Middle","Academic Achievement - Science","All Students",SCH,59,,,,,
2022,"Stafford County Public Schools","Stafford Senior High","Academic Achievement - Science","All Students",SCH,61,,,,,
2022,"Stafford County Public Schools","T. Benton Gayle Middle","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Stafford County Public Schools","Widewater Elementary","Academic Achievement - Science","All Students",SCH,42,,,,,
2022,"Stafford County Public Schools","Winding Creek Elementary","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Staunton City Public Schools","Arthur R. Ware Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Staunton City Public Schools","Bessie Weller Elementary","Academic Achievement - Science","All Students",SCH,52,,,,,
2022,"Staunton City Public Schools","Shelburne Middle","Academic Achievement - Science","All Students",SCH,66,,,,,
2022,"Staunton City Public Schools","Staunton High","Academic Achievement - Science","All Students",SCH,72,,,,,
2022,"Staunton City Public Schools","Thomas C. McSwain Elementary","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Suffolk City Public Schools","Booker T. Washington Elementary","Academic Achievement - Science","All Students",SCH,34,,,,,
2022,"Suffolk City Public Schools","Colonel Fred Cherry Middle","Academic Achievement - Science","All Students",SCH,72,,,,,
2022,"Suffolk City Public Schools","Creekside Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Suffolk City Public Schools","Elephant's Fork Elementary","Academic Achievement - Science","All Students",SCH,41,,,,,
2022,"Suffolk City Public Schools","Florence Bowser Elementary","Academic Achievement - Science","All Students",SCH,68,,,,,
2022,"Suffolk City Public Schools","Forest Glen Middle","Academic Achievement - Science","All Students",SCH,66,,,,,
2022,"Suffolk City Public Schools","Hillpoint Elementary","Academic Achievement - Science","All Students",SCH,35,,,,,
2022,"Suffolk City Public Schools","John F. Kennedy Middle","Academic Achievement - Science","All Students",SCH,49,,,,,
2022,"Suffolk City Public Schools","John Yeates Middle","Academic Achievement - Science","All Students",SCH,84,,,,,
2022,"Suffolk City Public Schools","Kilby Shores Elementary","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Suffolk City Public Schools","King's Fork High","Academic Achievement - Science","All Students",SCH,55,,,,,
2022,"Suffolk City Public Schools","King's Fork Middle","Academic Achievement - Science","All Students",SCH,64,,,,,
2022,"Suffolk City Public Schools","Lakeland High","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Suffolk City Public Schools","Mack Benn Jr. Elementary","Academic Achievement - Science","All Students",SCH,20,,,,,
2022,"Suffolk City Public Schools","Nansemond Parkway Elementary","Academic Achievement - Science","All Students",SCH,39,,,,,
2022,"Suffolk City Public Schools","Nansemond River High","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Suffolk City Public Schools","Northern Shores Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2022,"Suffolk City Public Schools","Oakland Elementary","Academic Achievement - Science","All Students",SCH,51,,,,,
2022,"Suffolk City Public Schools","Southwestern Elementary","Academic Achievement - Science","All Students",SCH,61,,,,,
2022,"Surry County Public Schools","Luther P. Jackson Middle","Academic Achievement - Science","All Students",SCH,64,,,,,
2022,"Surry County Public Schools","Surry County High","Academic Achievement - Science","All Students",SCH,74,,,,,
2022,"Sussex County Public Schools","Sussex Central Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Sussex County Public Schools","Sussex Central High","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Sussex County Public Schools","Sussex Central Middle","Academic Achievement - Science","All Students",SCH,68,,,,,
2022,"Tazewell County Public Schools","Abb's Valley-Boissevain Elementary","Academic Achievement - Science","All Students",SCH,46,,,,,
2022,"Tazewell County Public Schools","Cedar Bluff Elementary","Academic Achievement - Science","All Students",SCH,80,,,,,
2022,"Tazewell County Public Schools","Dudley Primary","Academic Achievement - Science","All Students",SCH,84,,,,,
2022,"Tazewell County Public Schools","Graham High","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Tazewell County Public Schools","Graham Intermediate","Academic Achievement - Science","All Students",SCH,84,,,,,
2022,"Tazewell County Public Schools","Graham Middle","Academic Achievement - Science","All Students",SCH,74,,,,,
2022,"Tazewell County Public Schools","Richlands Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Tazewell County Public Schools","Richlands High","Academic Achievement - Science","All Students",SCH,83,,,,,
2022,"Tazewell County Public Schools","Richlands Middle","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Tazewell County Public Schools","Tazewell High","Academic Achievement - Science","All Students",SCH,89,,,,,
2022,"Tazewell County Public Schools","Tazewell Intermediate","Academic Achievement - Science","All Students",SCH,58,,,,,
2022,"Tazewell County Public Schools","Tazewell Middle","Academic Achievement - Science","All Students",SCH,50,,,,,
2022,"Tazewell County Public Schools","Tazewell Primary","Academic Achievement - Science","All Students",SCH,58,,,,,
2022,"Virginia Beach City Public Schools","Alanton Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2022,"Virginia Beach City Public Schools","Arrowhead Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2022,"Virginia Beach City Public Schools","Bayside Elementary","Academic Achievement - Science","All Students",SCH,70,,,,,
2022,"Virginia Beach City Public Schools","Bayside High","Academic Achievement - Science","All Students",SCH,64,,,,,
2022,"Virginia Beach City Public Schools","Bayside Middle","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Virginia Beach City Public Schools","Birdneck Elementary","Academic Achievement - Science","All Students",SCH,44,,,,,
2022,"Virginia Beach City Public Schools","Brandon Middle","Academic Achievement - Science","All Students",SCH,72,,,,,
2022,"Virginia Beach City Public Schools","Brookwood Elementary","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Virginia Beach City Public Schools","Centerville Elementary","Academic Achievement - Science","All Students",SCH,80,,,,,
2022,"Virginia Beach City Public Schools","Christopher Farms Elementary","Academic Achievement - Science","All Students",SCH,80,,,,,
2022,"Virginia Beach City Public Schools","College Park Elementary","Academic Achievement - Science","All Students",SCH,49,,,,,
2022,"Virginia Beach City Public Schools","Corporate Landing Elementary","Academic Achievement - Science","All Students",SCH,90,,,,,
2022,"Virginia Beach City Public Schools","Corporate Landing Middle","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Virginia Beach City Public Schools","Creeds Elementary","Academic Achievement - Science","All Students",SCH,87,,,,,
2022,"Virginia Beach City Public Schools","Fairfield Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2022,"Virginia Beach City Public Schools","First Colonial High","Academic Achievement - Science","All Students",SCH,83,,,,,
