"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2022,"Virginia Beach City Public Schools","Bayside High","Academic Achievement - Math","All Students",SCH,81,0,0,,82,18
2022,"Virginia Beach City Public Schools","Bayside Middle","Academic Achievement - Math","All Students",SCH,66,11,12,,90,10
2022,"Virginia Beach City Public Schools","Birdneck Elementary","Academic Achievement - Math","All Students",SCH,51,8,25,,84,16
2022,"Virginia Beach City Public Schools","Brandon Middle","Academic Achievement - Math","All Students",SCH,61,7,13,,80,20
2022,"Virginia Beach City Public Schools","Brookwood Elementary","Academic Achievement - Math","All Students",SCH,69,11,10,,90,10
2022,"Virginia Beach City Public Schools","Centerville Elementary","Academic Achievement - Math","All Students",SCH,75,8,11,,94,6
2022,"Virginia Beach City Public Schools","Christopher Farms Elementary","Academic Achievement - Math","All Students",SCH,75,6,13,,93,7
2022,"Virginia Beach City Public Schools","College Park Elementary","Academic Achievement - Math","All Students",SCH,57,12,22,,91,9
2022,"Virginia Beach City Public Schools","Corporate Landing Elementary","Academic Achievement - Math","All Students",SCH,72,8,12,,92,8
2022,"Virginia Beach City Public Schools","Corporate Landing Middle","Academic Achievement - Math","All Students",SCH,67,7,11,,85,15
2022,"Virginia Beach City Public Schools","Creeds Elementary","Academic Achievement - Math","All Students",SCH,80,10,7,,97,3
2022,"Virginia Beach City Public Schools","Diamond Springs Elementary","Academic Achievement - Math","All Students",SCH,54,0,34,,88,12
2022,"Virginia Beach City Public Schools","Fairfield Elementary","Academic Achievement - Math","All Students",SCH,74,10,10,,95,5
2022,"Virginia Beach City Public Schools","First Colonial High","Academic Achievement - Math","All Students",SCH,84,3,0,,87,13
2022,"Virginia Beach City Public Schools","Floyd Kellam High","Academic Achievement - Math","All Students",SCH,90,0,0,,90,10
2022,"Virginia Beach City Public Schools","Frank W. Cox High","Academic Achievement - Math","All Students",SCH,89,1,0,,90,10
2022,"Virginia Beach City Public Schools","Glenwood Elementary","Academic Achievement - Math","All Students",SCH,80,6,8,,94,6
2022,"Virginia Beach City Public Schools","Great Neck Middle","Academic Achievement - Math","All Students",SCH,86,4,4,,95,5
2022,"Virginia Beach City Public Schools","Green Run Collegiate","Academic Achievement - Math","All Students",SCH,89,0,0,,89,11
2022,"Virginia Beach City Public Schools","Green Run Elementary","Academic Achievement - Math","All Students",SCH,56,15,19,,90,10
2022,"Virginia Beach City Public Schools","Green Run High","Academic Achievement - Math","All Students",SCH,82,0,0,,82,18
2022,"Virginia Beach City Public Schools","Hermitage Elementary","Academic Achievement - Math","All Students",SCH,77,5,11,,93,7
2022,"Virginia Beach City Public Schools","Holland Elementary","Academic Achievement - Math","All Students",SCH,75,11,10,,96,4
2022,"Virginia Beach City Public Schools","Independence Middle","Academic Achievement - Math","All Students",SCH,65,7,10,,83,17
2022,"Virginia Beach City Public Schools","Indian Lakes Elementary","Academic Achievement - Math","All Students",SCH,62,10,20,,92,8
2022,"Virginia Beach City Public Schools","John B. Dey Elementary","Academic Achievement - Math","All Students",SCH,85,5,7,,97,3
2022,"Virginia Beach City Public Schools","Kempsville Elementary","Academic Achievement - Math","All Students",SCH,73,8,12,,93,7
2022,"Virginia Beach City Public Schools","Kempsville High","Academic Achievement - Math","All Students",SCH,87,0,0,,87,13
2022,"Virginia Beach City Public Schools","Kempsville Meadows Elementary","Academic Achievement - Math","All Students",SCH,67,8,18,,93,7
2022,"Virginia Beach City Public Schools","Kempsville Middle","Academic Achievement - Math","All Students",SCH,70,3,14,,87,13
2022,"Virginia Beach City Public Schools","King's Grant Elementary","Academic Achievement - Math","All Students",SCH,65,2,20,,87,13
2022,"Virginia Beach City Public Schools","Kingston Elementary","Academic Achievement - Math","All Students",SCH,93,1,4,,98,2
2022,"Virginia Beach City Public Schools","Landstown Elementary","Academic Achievement - Math","All Students",SCH,78,3,10,,91,9
2022,"Virginia Beach City Public Schools","Landstown High","Academic Achievement - Math","All Students",SCH,86,0,0,,86,14
2022,"Virginia Beach City Public Schools","Landstown Middle","Academic Achievement - Math","All Students",SCH,72,8,8,,89,11
2022,"Virginia Beach City Public Schools","Larkspur Middle","Academic Achievement - Math","All Students",SCH,59,6,16,,81,19
2022,"Virginia Beach City Public Schools","Linkhorn Park Elementary","Academic Achievement - Math","All Students",SCH,74,11,10,,95,5
2022,"Virginia Beach City Public Schools","Luxford Elementary","Academic Achievement - Math","All Students",SCH,53,3,28,,84,16
2022,"Virginia Beach City Public Schools","Lynnhaven Elementary","Academic Achievement - Math","All Students",SCH,60,11,21,,93,7
2022,"Virginia Beach City Public Schools","Lynnhaven Middle","Academic Achievement - Math","All Students",SCH,64,9,12,,85,15
2022,"Virginia Beach City Public Schools","Malibu Elementary","Academic Achievement - Math","All Students",SCH,71,11,14,,95,5
2022,"Virginia Beach City Public Schools","New Castle Elementary","Academic Achievement - Math","All Students",SCH,84,7,7,,98,2
2022,"Virginia Beach City Public Schools","Newtown Elementary","Academic Achievement - Math","All Students",SCH,54,0,34,,88,12
2022,"Virginia Beach City Public Schools","North Landing Elementary","Academic Achievement - Math","All Students",SCH,91,4,2,,97,3
2022,"Virginia Beach City Public Schools","Ocean Lakes Elementary","Academic Achievement - Math","All Students",SCH,74,4,12,,90,10
2022,"Virginia Beach City Public Schools","Ocean Lakes High","Academic Achievement - Math","All Students",SCH,90,0,0,,90,10
2022,"Virginia Beach City Public Schools","Old Donation School","Academic Achievement - Math","All Students",SCH,100,0,0,,100,0
2022,"Virginia Beach City Public Schools","Parkway Elementary","Academic Achievement - Math","All Students",SCH,50,3,39,,91,9
2022,"Virginia Beach City Public Schools","Pembroke Elementary","Academic Achievement - Math","All Students",SCH,70,8,15,,93,7
2022,"Virginia Beach City Public Schools","Pembroke Meadows Elementary","Academic Achievement - Math","All Students",SCH,71,8,12,,91,9
2022,"Virginia Beach City Public Schools","Plaza Middle","Academic Achievement - Math","All Students",SCH,72,5,11,,88,12
2022,"Virginia Beach City Public Schools","Point O' View Elementary","Academic Achievement - Math","All Students",SCH,48,6,25,,80,20
2022,"Virginia Beach City Public Schools","Princess Anne Elementary","Academic Achievement - Math","All Students",SCH,91,5,3,,98,2
2022,"Virginia Beach City Public Schools","Princess Anne High","Academic Achievement - Math","All Students",SCH,90,0,0,,90,10
2022,"Virginia Beach City Public Schools","Princess Anne Middle","Academic Achievement - Math","All Students",SCH,79,9,5,,92,8
2022,"Virginia Beach City Public Schools","Providence Elementary","Academic Achievement - Math","All Students",SCH,74,12,11,,97,3
2022,"Virginia Beach City Public Schools","Red Mill Elementary","Academic Achievement - Math","All Students",SCH,85,6,4,,95,5
2022,"Virginia Beach City Public Schools","Rosemont Elementary","Academic Achievement - Math","All Students",SCH,69,11,11,,91,9
2022,"Virginia Beach City Public Schools","Rosemont Forest Elementary","Academic Achievement - Math","All Students",SCH,79,7,13,,99,1
2022,"Virginia Beach City Public Schools","Salem Elementary","Academic Achievement - Math","All Students",SCH,85,0,9,,93,7
2022,"Virginia Beach City Public Schools","Salem High","Academic Achievement - Math","All Students",SCH,87,0,0,,87,13
2022,"Virginia Beach City Public Schools","Salem Middle","Academic Achievement - Math","All Students",SCH,79,7,8,,94,6
2022,"Virginia Beach City Public Schools","Seatack Elementary an Achievable Dream Academy","Academic Achievement - Math","All Students",SCH,66,17,12,,96,4
2022,"Virginia Beach City Public Schools","Shelton Park Elementary","Academic Achievement - Math","All Students",SCH,77,6,5,,89,11
2022,"Virginia Beach City Public Schools","Strawbridge Elementary","Academic Achievement - Math","All Students",SCH,88,0,5,,94,6
2022,"Virginia Beach City Public Schools","Tallwood Elementary","Academic Achievement - Math","All Students",SCH,84,4,7,,95,5
2022,"Virginia Beach City Public Schools","Tallwood High","Academic Achievement - Math","All Students",SCH,87,4,0,,91,9
2022,"Virginia Beach City Public Schools","Thalia Elementary","Academic Achievement - Math","All Students",SCH,60,6,22,,88,12
2022,"Virginia Beach City Public Schools","Thoroughgood Elementary","Academic Achievement - Math","All Students",SCH,88,2,7,,97,3
2022,"Virginia Beach City Public Schools","Three Oaks Elementary","Academic Achievement - Math","All Students",SCH,88,5,5,,98,2
2022,"Virginia Beach City Public Schools","Trantwood Elementary","Academic Achievement - Math","All Students",SCH,79,5,11,,95,5
2022,"Virginia Beach City Public Schools","Virginia Beach Middle","Academic Achievement - Math","All Students",SCH,68,6,13,,87,13
2022,"Virginia Beach City Public Schools","W.T. Cooke Elementary","Academic Achievement - Math","All Students",SCH,75,7,12,,93,7
2022,"Virginia Beach City Public Schools","White Oaks Elementary","Academic Achievement - Math","All Students",SCH,64,6,18,,88,12
2022,"Virginia Beach City Public Schools","Williams Elementary","Academic Achievement - Math","All Students",SCH,44,9,25,,77,23
2022,"Virginia Beach City Public Schools","Windsor Oaks Elementary","Academic Achievement - Math","All Students",SCH,69,6,15,,91,9
2022,"Virginia Beach City Public Schools","Windsor Woods Elementary","Academic Achievement - Math","All Students",SCH,83,8,7,,98,2
2022,"Virginia Beach City Public Schools","Woodstock Elementary","Academic Achievement - Math","All Students",SCH,65,5,19,,89,11
2022,"Warren County Public Schools","A.S. Rhodes Elementary","Academic Achievement - Math","All Students",SCH,73,2,17,,93,7
2022,"Warren County Public Schools","E. Wilson Morrison Elementary","Academic Achievement - Math","All Students",SCH,56,4,17,,78,22
2022,"Warren County Public Schools","Hilda J. Barbour Elementary","Academic Achievement - Math","All Students",SCH,64,10,16,,90,10
2022,"Warren County Public Schools","Leslie Fox Keyser Elementary","Academic Achievement - Math","All Students",SCH,58,4,20,,81,19
2022,"Warren County Public Schools","Ressie Jeffries Elementary","Academic Achievement - Math","All Students",SCH,67,7,15,,89,11
2022,"Warren County Public Schools","Skyline High","Academic Achievement - Math","All Students",SCH,69,10,0,,80,20
2022,"Warren County Public Schools","Skyline Middle","Academic Achievement - Math","All Students",SCH,43,8,20,,71,29
2022,"Warren County Public Schools","Warren County High","Academic Achievement - Math","All Students",SCH,74,20,0,,95,5
2022,"Warren County Public Schools","Warren County Middle","Academic Achievement - Math","All Students",SCH,64,6,14,,84,16
2022,"Washington County Public Schools","Abingdon Elementary","Academic Achievement - Math","All Students",SCH,80,7,7,,95,5
2022,"Washington County Public Schools","Abingdon High","Academic Achievement - Math","All Students",SCH,94,0,0,,94,6
2022,"Washington County Public Schools","Damascus Middle","Academic Achievement - Math","All Students",SCH,75,11,9,,95,5
2022,"Washington County Public Schools","E.B. Stanley Middle","Academic Achievement - Math","All Students",SCH,72,9,9,,90,10
2022,"Washington County Public Schools","Glade Spring Middle","Academic Achievement - Math","All Students",SCH,79,10,6,,95,5
2022,"Washington County Public Schools","Greendale Elementary","Academic Achievement - Math","All Students",SCH,81,16,3,,99,1
2022,"Washington County Public Schools","High Point Elementary","Academic Achievement - Math","All Students",SCH,85,4,6,,95,5
2022,"Washington County Public Schools","Holston High","Academic Achievement - Math","All Students",SCH,88,10,0,,98,2
2022,"Washington County Public Schools","John S. Battle High","Academic Achievement - Math","All Students",SCH,83,2,0,,85,15
2022,"Washington County Public Schools","Meadowview Elementary","Academic Achievement - Math","All Students",SCH,68,12,13,,93,7
2022,"Washington County Public Schools","Patrick Henry High","Academic Achievement - Math","All Students",SCH,89,1,0,,90,10
2022,"Washington County Public Schools","Rhea Valley Elementary","Academic Achievement - Math","All Students",SCH,65,14,14,,93,7
2022,"Washington County Public Schools","Valley Institute Elementary","Academic Achievement - Math","All Students",SCH,60,15,16,,92,8
2022,"Washington County Public Schools","Wallace Middle","Academic Achievement - Math","All Students",SCH,75,7,9,,91,9
2022,"Washington County Public Schools","Watauga Elementary","Academic Achievement - Math","All Students",SCH,84,6,6,,96,4
2022,"Waynesboro City Public Schools","Berkeley Glenn Elementary ","Academic Achievement - Math","All Students",SCH,46,12,26,,83,17
2022,"Waynesboro City Public Schools","Kate Collins Middle ","Academic Achievement - Math","All Students",SCH,42,12,24,,78,22
2022,"Waynesboro City Public Schools","Waynesboro High ","Academic Achievement - Math","All Students",SCH,76,0,0,,76,24
2022,"Waynesboro City Public Schools","Wenonah Elementary ","Academic Achievement - Math","All Students",SCH,44,7,37,,87,13
2022,"Waynesboro City Public Schools","Westwood Hills Elementary ","Academic Achievement - Math","All Students",SCH,58,10,16,,84,16
2022,"Waynesboro City Public Schools","William Perry Elementary ","Academic Achievement - Math","All Students",SCH,44,8,30,,83,17
2022,"West Point Public Schools","West Point Elementary","Academic Achievement - Math","All Students",SCH,83,0,13,,96,4
2022,"West Point Public Schools","West Point Middle/High","Academic Achievement - Math","All Students",SCH,72,0,9,,81,19
2022,"Westmoreland County Public Schools","Cople Elementary","Academic Achievement - Math","All Students",SCH,41,14,26,,82,18
2022,"Westmoreland County Public Schools","Montross Middle","Academic Achievement - Math","All Students",SCH,64,18,12,,94,6
2022,"Westmoreland County Public Schools","Washington District Elementary","Academic Achievement - Math","All Students",SCH,59,11,21,,91,9
2022,"Westmoreland County Public Schools","Westmoreland High","Academic Achievement - Math","All Students",SCH,69,0,0,,69,31
2022,"Williamsburg-James City County Public Schools","Berkeley Middle","Academic Achievement - Math","All Students",SCH,74,1,11,,86,14
2022,"Williamsburg-James City County Public Schools","Clara Byrd Baker Elementary","Academic Achievement - Math","All Students",SCH,69,4,15,,89,11
2022,"Williamsburg-James City County Public Schools","D.J. Montague Elementary","Academic Achievement - Math","All Students",SCH,74,6,10,,90,10
2022,"Williamsburg-James City County Public Schools","J. Blaine Blayton Elementary","Academic Achievement - Math","All Students",SCH,66,7,13,,86,14
2022,"Williamsburg-James City County Public Schools","James Blair Middle","Academic Achievement - Math","All Students",SCH,60,1,16,,76,24
2022,"Williamsburg-James City County Public Schools","James River Elementary","Academic Achievement - Math","All Students",SCH,51,11,27,,89,11
2022,"Williamsburg-James City County Public Schools","Jamestown High","Academic Achievement - Math","All Students",SCH,84,0,0,,84,16
2022,"Williamsburg-James City County Public Schools","Lafayette High","Academic Achievement - Math","All Students",SCH,82,0,0,,82,18
2022,"Williamsburg-James City County Public Schools","Laurel Lane Elementary","Academic Achievement - Math","All Students",SCH,69,8,13,,90,10
2022,"Williamsburg-James City County Public Schools","Lois Hornsby Middle","Academic Achievement - Math","All Students",SCH,80,0,11,,91,9
2022,"Williamsburg-James City County Public Schools","Matoaka Elementary","Academic Achievement - Math","All Students",SCH,82,0,13,,95,5
2022,"Williamsburg-James City County Public Schools","Matthew Whaley Elementary","Academic Achievement - Math","All Students",SCH,66,5,20,,90,10
2022,"Williamsburg-James City County Public Schools","Norge Elementary","Academic Achievement - Math","All Students",SCH,68,1,19,,87,13
2022,"Williamsburg-James City County Public Schools","Stonehouse Elementary","Academic Achievement - Math","All Students",SCH,83,0,9,,92,8
2022,"Williamsburg-James City County Public Schools","Toano Middle","Academic Achievement - Math","All Students",SCH,80,0,9,,88,12
2022,"Williamsburg-James City County Public Schools","Warhill High","Academic Achievement - Math","All Students",SCH,71,0,0,,71,29
2022,"Winchester City Public Schools","Daniel Morgan Intermediate","Academic Achievement - Math","All Students",SCH,45,11,18,,74,26
2022,"Winchester City Public Schools","Daniel Morgan Middle","Academic Achievement - Math","All Students",SCH,61,12,15,,88,12
2022,"Winchester City Public Schools","Frederick Douglass Elementary","Academic Achievement - Math","All Students",SCH,55,5,31,,92,8
2022,"Winchester City Public Schools","Garland R. Quarles Elementary","Academic Achievement - Math","All Students",SCH,56,7,26,,89,11
2022,"Winchester City Public Schools","John Handley High","Academic Achievement - Math","All Students",SCH,59,14,0,,73,27
2022,"Winchester City Public Schools","John Kerr Elementary","Academic Achievement - Math","All Students",SCH,64,8,20,,91,9
2022,"Winchester City Public Schools","Virginia Avenue Charlotte Dehart Elementary ","Academic Achievement - Math","All Students",SCH,56,6,30,,91,9
2022,"Wise County Public Schools","Central High","Academic Achievement - Math","All Students",SCH,94,0,0,,94,6
2022,"Wise County Public Schools","Coeburn Middle","Academic Achievement - Math","All Students",SCH,79,8,6,,94,6
2022,"Wise County Public Schools","Coeburn Primary","Academic Achievement - Math","All Students",SCH,79,6,10,,95,5
2022,"Wise County Public Schools","Eastside High","Academic Achievement - Math","All Students",SCH,96,0,0,,96,4
2022,"Wise County Public Schools","J.W. Adams Combined","Academic Achievement - Math","All Students",SCH,88,6,5,,99,1
2022,"Wise County Public Schools","L.F. Addington Middle","Academic Achievement - Math","All Students",SCH,86,9,4,,99,1
2022,"Wise County Public Schools","St. Paul Elementary","Academic Achievement - Math","All Students",SCH,91,4,5,,100,0
2022,"Wise County Public Schools","Union High","Academic Achievement - Math","All Students",SCH,90,0,0,,90,10
2022,"Wise County Public Schools","Union Middle","Academic Achievement - Math","All Students",SCH,68,12,11,,92,8
2022,"Wise County Public Schools","Union Primary","Academic Achievement - Math","All Students",SCH,83,6,7,,96,4
2022,"Wise County Public Schools","Wise Primary","Academic Achievement - Math","All Students",SCH,82,5,9,,96,4
2022,"Wythe County Public Schools","Fort Chiswell High","Academic Achievement - Math","All Students",SCH,96,0,0,,96,4
2022,"Wythe County Public Schools","Fort Chiswell Middle","Academic Achievement - Math","All Students",SCH,68,9,11,,88,12
2022,"Wythe County Public Schools","George Wythe High","Academic Achievement - Math","All Students",SCH,91,1,0,,91,9
2022,"Wythe County Public Schools","Jackson Memorial Elementary","Academic Achievement - Math","All Students",SCH,68,0,18,,86,14
2022,"Wythe County Public Schools","Max Meadows Elementary","Academic Achievement - Math","All Students",SCH,79,5,10,,94,6
2022,"Wythe County Public Schools","Rural Retreat Elementary","Academic Achievement - Math","All Students",SCH,78,4,13,,95,5
2022,"Wythe County Public Schools","Rural Retreat High","Academic Achievement - Math","All Students",SCH,96,0,0,,96,4
2022,"Wythe County Public Schools","Rural Retreat Middle","Academic Achievement - Math","All Students",SCH,78,13,6,,96,4
2022,"Wythe County Public Schools","Scott Memorial Middle","Academic Achievement - Math","All Students",SCH,73,12,9,,94,6
2022,"Wythe County Public Schools","Sheffey Elementary","Academic Achievement - Math","All Students",SCH,67,11,12,,91,9
2022,"Wythe County Public Schools","Speedwell Elementary","Academic Achievement - Math","All Students",SCH,60,9,16,,85,15
2022,"Wythe County Public Schools","Spiller Elementary","Academic Achievement - Math","All Students",SCH,69,10,14,,93,7
2022,"York County Public Schools","Bethel Manor Elementary","Academic Achievement - Math","All Students",SCH,89,4,6,,99,1
2022,"York County Public Schools","Bruton High","Academic Achievement - Math","All Students",SCH,75,8,0,,83,17
2022,"York County Public Schools","Coventry Elementary","Academic Achievement - Math","All Students",SCH,86,3,7,,97,3
2022,"York County Public Schools","Dare Elementary","Academic Achievement - Math","All Students",SCH,84,5,6,,94,6
2022,"York County Public Schools","Grafton Bethel Elementary","Academic Achievement - Math","All Students",SCH,88,3,5,,96,4
2022,"York County Public Schools","Grafton High","Academic Achievement - Math","All Students",SCH,86,3,0,,90,10
2022,"York County Public Schools","Grafton Middle","Academic Achievement - Math","All Students",SCH,79,8,7,,94,6
2022,"York County Public Schools","Magruder Elementary","Academic Achievement - Math","All Students",SCH,76,7,11,,95,5
2022,"York County Public Schools","Mount Vernon Elementary ","Academic Achievement - Math","All Students",SCH,88,3,5,,97,3
2022,"York County Public Schools","Queens Lake Middle","Academic Achievement - Math","All Students",SCH,73,7,10,,90,10
2022,"York County Public Schools","Seaford Elementary","Academic Achievement - Math","All Students",SCH,82,6,7,,95,5
2022,"York County Public Schools","Tabb Elementary","Academic Achievement - Math","All Students",SCH,90,4,2,,96,4
2022,"York County Public Schools","Tabb High","Academic Achievement - Math","All Students",SCH,86,6,0,,92,8
2022,"York County Public Schools","Tabb Middle","Academic Achievement - Math","All Students",SCH,84,5,6,,96,4
2022,"York County Public Schools","Waller Mill Elementary","Academic Achievement - Math","All Students",SCH,84,2,7,,94,6
2022,"York County Public Schools","York High","Academic Achievement - Math","All Students",SCH,79,12,0,,91,9
2022,"York County Public Schools","York River Academy","Academic Achievement - Math","All Students",SCH,90,0,0,,90,10
2022,"York County Public Schools","Yorktown Elementary","Academic Achievement - Math","All Students",SCH,78,6,9,,94,6
2022,"York County Public Schools","Yorktown Middle","Academic Achievement - Math","All Students",SCH,73,6,10,,88,12
2023,"Accomack County Public Schools","Accawmacke Elementary","Academic Achievement - Math","All Students",SCH,72,5,10,,88,12
2023,"Accomack County Public Schools","Arcadia High","Academic Achievement - Math","All Students",SCH,62,21,0,,83,17
2023,"Accomack County Public Schools","Arcadia Middle ","Academic Achievement - Math","All Students",SCH,53,10,7,,70,30
2023,"Accomack County Public Schools","Chincoteague Elementary","Academic Achievement - Math","All Students",SCH,69,12,9,,91,9
2023,"Accomack County Public Schools","Chincoteague High","Academic Achievement - Math","All Students",SCH,83,4,2,,89,11
2023,"Accomack County Public Schools","Kegotank Elementary","Academic Achievement - Math","All Students",SCH,46,5,22,,73,27
2023,"Accomack County Public Schools","Metompkin Elementary","Academic Achievement - Math","All Students",SCH,58,6,23,,88,12
2023,"Accomack County Public Schools","Nandua High","Academic Achievement - Math","All Students",SCH,96,0,0,,96,4
2023,"Accomack County Public Schools","Nandua Middle","Academic Achievement - Math","All Students",SCH,68,8,5,,81,19
2023,"Accomack County Public Schools","Pungoteague Elementary","Academic Achievement - Math","All Students",SCH,60,9,14,,82,18
2023,"Accomack County Public Schools","Tangier Combined","Academic Achievement - Math","All Students",SCH,82,0,18,,100,0
2023,"Albemarle County Public Schools","Agnor Elementary","Academic Achievement - Math","All Students",SCH,61,3,17,,81,19
2023,"Albemarle County Public Schools","Albemarle High","Academic Achievement - Math","All Students",SCH,77,2,0,,80,20
2023,"Albemarle County Public Schools","Baker-Butler Elementary","Academic Achievement - Math","All Students",SCH,75,7,11,,94,6
2023,"Albemarle County Public Schools","Broadus Wood Elementary","Academic Achievement - Math","All Students",SCH,81,4,8,,92,8
2023,"Albemarle County Public Schools","Brownsville Elementary","Academic Achievement - Math","All Students",SCH,76,3,7,,86,14
2023,"Albemarle County Public Schools","Community Lab School","Academic Achievement - Math","All Students",SCH,87,0,1,,88,12
2023,"Albemarle County Public Schools","Crozet Elementary","Academic Achievement - Math","All Students",SCH,76,4,12,,91,9
2023,"Albemarle County Public Schools","Hollymead Elementary","Academic Achievement - Math","All Students",SCH,90,1,5,,96,4
2023,"Albemarle County Public Schools","Ivy Elementary","Academic Achievement - Math","All Students",SCH,79,6,7,,92,8
2023,"Albemarle County Public Schools","Jackson P. Burley Middle","Academic Achievement - Math","All Students",SCH,62,5,9,,76,24
2023,"Albemarle County Public Schools","Joseph T. Henley Middle","Academic Achievement - Math","All Students",SCH,79,5,4,,88,12
2023,"Albemarle County Public Schools","Journey Middle","Academic Achievement - Math","All Students",SCH,55,4,14,,73,27
2023,"Albemarle County Public Schools","Lakeside Middle","Academic Achievement - Math","All Students",SCH,80,7,5,,92,8
2023,"Albemarle County Public Schools","Leslie H. Walton Middle","Academic Achievement - Math","All Students",SCH,64,8,10,,82,18
2023,"Albemarle County Public Schools","Mary Carr Greer Elementary","Academic Achievement - Math","All Students",SCH,43,5,27,,75,25
2023,"Albemarle County Public Schools","Monticello High","Academic Achievement - Math","All Students",SCH,72,0,0,,72,28
2023,"Albemarle County Public Schools","Mountain View Elementary","Academic Achievement - Math","All Students",SCH,58,5,17,,80,20
2023,"Albemarle County Public Schools","Red Hill Elementary","Academic Achievement - Math","All Students",SCH,37,5,25,,67,33
2023,"Albemarle County Public Schools","Scottsville Elementary","Academic Achievement - Math","All Students",SCH,53,10,16,,79,21
2023,"Albemarle County Public Schools","Stone Robinson Elementary","Academic Achievement - Math","All Students",SCH,71,8,10,,89,11
2023,"Albemarle County Public Schools","Stony Point Elementary","Academic Achievement - Math","All Students",SCH,60,1,15,,77,23
2023,"Albemarle County Public Schools","Virginia L. Murray Elementary","Academic Achievement - Math","All Students",SCH,94,0,3,,97,3
2023,"Albemarle County Public Schools","Western Albemarle High","Academic Achievement - Math","All Students",SCH,79,1,0,,80,20
2023,"Albemarle County Public Schools","Woodbrook Elementary","Academic Achievement - Math","All Students",SCH,51,6,17,,74,26
2023,"Alexandria City Public Schools","Alexandria City High","Academic Achievement - Math","All Students",SCH,56,0,0,,56,44
2023,"Alexandria City Public Schools","Charles Barrett Elementary","Academic Achievement - Math","All Students",SCH,74,8,12,,93,7
2023,"Alexandria City Public Schools","Cora Kelly School for Math Science and Technology","Academic Achievement - Math","All Students",SCH,56,16,21,,93,7
2023,"Alexandria City Public Schools","Douglas MacArthur Elementary","Academic Achievement - Math","All Students",SCH,72,4,10,,86,14
2023,"Alexandria City Public Schools","Ferdinand T. Day Elementary","Academic Achievement - Math","All Students",SCH,52,5,25,,82,18
2023,"Alexandria City Public Schools","Francis C. Hammond Middle","Academic Achievement - Math","All Students",SCH,51,2,18,,71,29
2023,"Alexandria City Public Schools","George Mason Elementary","Academic Achievement - Math","All Students",SCH,82,4,6,,93,7
2023,"Alexandria City Public Schools","George Washington Middle","Academic Achievement - Math","All Students",SCH,63,4,11,,78,22
2023,"Alexandria City Public Schools","James K. Polk Elementary","Academic Achievement - Math","All Students",SCH,65,11,15,,91,9
2023,"Alexandria City Public Schools","Jefferson-Houston PK-8 School","Academic Achievement - Math","All Students",SCH,38,10,20,,68,32
2023,"Alexandria City Public Schools","John Adams Elementary","Academic Achievement - Math","All Students",SCH,60,13,18,,91,9
2023,"Alexandria City Public Schools","Lyles-Crouch Elementary","Academic Achievement - Math","All Students",SCH,81,4,10,,94,6
2023,"Alexandria City Public Schools","Mount Vernon Elementary","Academic Achievement - Math","All Students",SCH,65,5,16,,86,14
2023,"Alexandria City Public Schools","Naomi L. Brooks Elementary","Academic Achievement - Math","All Students",SCH,69,2,8,,79,21
2023,"Alexandria City Public Schools","Patrick Henry K-8 School","Academic Achievement - Math","All Students",SCH,60,8,14,,82,18
2023,"Alexandria City Public Schools","Samuel W. Tucker Elementary","Academic Achievement - Math","All Students",SCH,61,13,16,,90,10
2023,"Alexandria City Public Schools","William Ramsay Elementary","Academic Achievement - Math","All Students",SCH,46,1,31,,78,22
2023,"Alleghany Highlands Public Schools","Alleghany High","Academic Achievement - Math","All Students",SCH,65,1,0,,66,34
2023,"Alleghany Highlands Public Schools","Callaghan Elementary","Academic Achievement - Math","All Students",SCH,63,14,13,,90,10
2023,"Alleghany Highlands Public Schools","Covington Middle","Academic Achievement - Math","All Students",SCH,53,3,7,,62,38
2023,"Alleghany Highlands Public Schools","Jeter-Watson Elementary","Academic Achievement - Math","All Students",SCH,53,8,7,,67,33
2023,"Alleghany Highlands Public Schools","Mountain View Elementary","Academic Achievement - Math","All Students",SCH,63,9,17,,89,11
2023,"Alleghany Highlands Public Schools","Sharon Elementary","Academic Achievement - Math","All Students",SCH,92,1,1,,95,5
2023,"Amelia County Public Schools","Amelia County Elementary","Academic Achievement - Math","All Students",SCH,51,8,17,,77,23
2023,"Amelia County Public Schools","Amelia County High","Academic Achievement - Math","All Students",SCH,82,2,0,,84,16
2023,"Amelia County Public Schools","Amelia County Middle","Academic Achievement - Math","All Students",SCH,51,10,9,,71,29
2023,"Amherst County Public Schools","Amelon Elementary","Academic Achievement - Math","All Students",SCH,58,6,13,,76,24
2023,"Amherst County Public Schools","Amherst County High","Academic Achievement - Math","All Students",SCH,69,14,0,,82,18
2023,"Amherst County Public Schools","Amherst Elementary","Academic Achievement - Math","All Students",SCH,66,1,13,,81,19
2023,"Amherst County Public Schools","Amherst Middle","Academic Achievement - Math","All Students",SCH,67,8,6,,81,19
2023,"Amherst County Public Schools","Central Elementary","Academic Achievement - Math","All Students",SCH,59,4,11,,74,26
2023,"Amherst County Public Schools","Elon Elementary","Academic Achievement - Math","All Students",SCH,66,8,14,,88,12
2023,"Amherst County Public Schools","Madison Heights Elementary","Academic Achievement - Math","All Students",SCH,52,7,21,,79,21
